index,image_link,group_id,entity_name,entity_value,extracted_text,prediction
456,https://m.media-amazon.com/images/I/61QLqAtk49L.jpg,254449,item_weight,36.0 gram," 

180

od Tabletten

jod
Vey e 362

Nahrungserganzungsmittel

 
","500.0 milligram, 1.76 ounce, 300.0 gram"
94,https://m.media-amazon.com/images/I/71WLYfmMqQL.jpg,254449,item_weight,50.0 milligram," 

Non.
rq YAO tablets eno0s0t

comprimés

 

 

 

 

 
","500.0 milligram, 1.76 ounce, 300.0 gram"
770,https://m.media-amazon.com/images/I/71TjRQeA5LL.jpg,267482,item_weight,25.0 gram," 
",
769,https://m.media-amazon.com/images/I/71gvsL8zlUL.jpg,267482,item_weight,88.0 ounce," 
",
972,https://m.media-amazon.com/images/I/61BUjgmlyJL.jpg,267482,item_weight,500 gram," 

Comes in a Safe to Store
Sealed Bottle

 
",
771,https://m.media-amazon.com/images/I/81z7P2gwixL.jpg,267482,item_weight,0.88 ounce," 
",
317,https://m.media-amazon.com/images/I/51R15QuIuyL.jpg,271537,voltage,12.0 volt," 
     

The flow rate is about
12 liters / minute
",
466,https://m.media-amazon.com/images/I/71dQhAkuiXL.jpg,271537,voltage,5.0 volt,"He Ue

|

pew

{y purr thundiasse 4,

TOVL PT LOOX

ni

mn

=)
O
—

BUT

ASO yuodosp

 
",
164,https://m.media-amazon.com/images/I/61UjKZyijBL.jpg,271537,voltage,12.0 volt,"Micro dap;

Voltage:
Power(ma
Pressure
Flow(max:

Must match the
Lilet must use filters

 
",
316,https://m.media-amazon.com/images/I/51xK4g4F03S.jpg,271537,voltage,240.0 volt,"    
 

oi
wi

5

   
",
465,https://m.media-amazon.com/images/I/61BJZI+N6FL.jpg,271537,voltage,5.0 volt," 

 

3.7cm

 
    
    

   

9

JYC-D108
Soe Aquarium is
ic
Pina 1 ""0- tonem {G] IPxX8 £
a use Ff igus temperature can not be higher

in 35°C
roman Jiayaocheng Electrical Appliance Co.,Ltd
",
318,https://m.media-amazon.com/images/I/51vgDwEY7xL.jpg,271537,voltage,12.0 volt," 
",
165,https://m.media-amazon.com/images/I/61v1IQDiIbL.jpg,271537,voltage,12.0 volt," 
",
163,https://m.media-amazon.com/images/I/71Ye12U8zRL.jpg,271537,voltage,12.0 volt,"   

nnnnnnnnnn
NNNNnnnnnnh

   

  

+. phe
+ {nT

QO
",
392,https://m.media-amazon.com/images/I/616vBbocrvL.jpg,271537,voltage,12.0 volt,"   

sD DD STRAINER =

 
",
255,https://m.media-amazon.com/images/I/71KGqjaeU3L.jpg,271537,voltage,120.0 volt," 

  
   

   

E204083

Jebao®
Submersible Pump
oy ten oe =| US

IMPEDANCE PROTECTED
Acceptable For Indoor And Outdoor Use LISTED

WARNING 63VF

   
 

1.To reduce the risk of electric shock, some only toa

roperly grounded, grounding type recepta
.To reduce the risk of seca she

 

Circuit Protected By A Ground-Fault Circuit-Interrupter(GFCl).
been investigated

Evaluated for Use
Jebao Electrical Appliances Co.,Ltd.

Website: www.jebao.com
E-mail: info@jebao.com

le.
ock, Install Only On A

1).

  

  

 
  
       

    
 
",
162,https://m.media-amazon.com/images/I/81xeFGugw6L.jpg,271537,voltage,12.0 volt,"Voltage
Powerime
Pressure «
Flow(max

—
‘Mast match th
Lnlet

 
",
393,https://m.media-amazon.com/images/I/814BwteCiwL.jpg,271537,voltage,12.0 volt," 

 

 

3.0 GPM 12V RV Yacht Water Pump Se

 

  
",12.0 volt
962,https://m.media-amazon.com/images/I/71xiI3nSZXL.jpg,273748,item_weight,260 gram,"TASLAR ee

 

cM
WEIGHT: 260g
",260.0 gram
274,https://m.media-amazon.com/images/I/6179WU7pPnL.jpg,273748,item_weight,0.41 kilogram,"Srtap length: 47.24inch/120cm
Weight:0.41kg

8.66inch/22cm

4.33inch/11cm

 

$taN
7.48inch/19cm
","260.0 gram, 0.41 kilogram"
736,https://m.media-amazon.com/images/I/71BOruH-uEL.jpg,275506,item_weight,2023.0 ounce,"2023 Bluetooth 5.3
ONE STEP AUTO PAIRING

Step1: Open the lid (Earbuds auto power on)
Step2: After open the Phone Bluetooth, Click
the <Q76> to Pairing

 

15M
",
814,https://m.media-amazon.com/images/I/71VKh+g-rvL.jpg,275506,item_weight,0.14 ounce," 

Individual earbuds are approximately 0.14 ounces

}
",0.14 ounce
204,https://m.media-amazon.com/images/I/61QC4Kt6FgL.jpg,275506,item_weight,4.5 gram," 

oe
13mm dynamic coil eg New Bluetooth 5.3
|

4.5g more lightweight ) : Memory alloy

Listening to music
for 48 hours nai

  

  

/ ENC call noise -— —

reduction

 
","0.14 ounce, 4.5 gram"
301,https://m.media-amazon.com/images/I/71CPTuB3GzL.jpg,275506,item_weight,32.0 gram," 

G)

 

 

Conduction osseuse Mémoire 32G 12 heures ™
, | ”
IP68 étanche Dans I'oreille Bluetooth 5.3 e

 

 
","0.14 ounce, 4.5 gram, 32.0 gram"
203,https://m.media-amazon.com/images/I/61qfHDESRQL.jpg,275506,item_weight,4.5 gram,"Light to 4.5g More comfortable

Not fall out easily during high strength work out

Only 4.5g

oy

Stable Wearing

    
  
 

Sports earplugs

UNot fall out easily during
high strength work out

Ordinary earplugs
Comfortable to wear easy and
convenient to wear

 
","0.14 ounce, 4.5 gram, 32.0 gram"
302,https://m.media-amazon.com/images/I/61ZR+zqTeFL.jpg,275506,item_weight,32.0 gram,"Relxhome écouteurs a Gc ae

conduction osseuse autre

  

IP68 étanche,
support de natation

rT
","0.14 ounce, 4.5 gram, 32.0 gram"
569,https://m.media-amazon.com/images/I/61K8Ua5gvkS.jpg,276700,wattage,1800.0 watt," 

ie
",
480,https://m.media-amazon.com/images/I/814tdSHcsrL.jpg,276700,item_weight,4.8 kilogram,"MODELE LEGER ET SOLIDE
NE PESANT QUE 4.8 KG

 
",4.8 kilogram
208,https://m.media-amazon.com/images/I/61iyjkBOWwL.jpg,281678,item_volume,100.0 millilitre," 

E
Sete ane i
oy teeters cane 7,
ae a)
ae

Prec
POS

or a ae

 

Gegensatz:
Produkt kein Koffein Kuhl und|

 

 
",
207,https://m.media-amazon.com/images/I/91yjUjUz1PL.jpg,281678,item_volume,100.0 millilitre,"Preparation instructions:

FR/BE :*Pour 1 sachet infusé 4-5 minutes dans 200 ml d'eau
chaude (sans sucre).
NL/BE: *] theezakje getrokken in 200 ml kokend water aati tes
gedurende 4-5 minuten (geen melk, geen suiker). SOIR
*L Teebeutel mit 200 ml frisch gekochtem Wasser
aufgieBen und 4-5 Minuten ziehen lassen (ohne Milch, ohne Zucker),
UK/IE: “Based on 1 tea bag infused in 200ml freshly boiled water, for 4-5 minutes
(no milk, no sugar).

Aconsommer de
MaRS
in Aen
houdbaar tot
Beware Gas
taltbar bis Ende: / Pa
aeionekauee

OY]: eee Cl tecmaltsa tea or
NW EA ele EC
M¢Ai ey hema Cae ELC

Yee ee uO CL er OE
POOR yc one

hergie / Energie / Energy

Pec ete rALCrAC UN are (le Nr aedCuyg
oe ate Lea A Tae cc)

-dont sucres / waarvan suikers / davon Zucker /
Mae CLES

hotéines / Eiwitten / Eiweiss / Protein

Recycle me!

IRIBE: a
FE ae Meee tecdanlelle Acsmco orcas Ae (soesc it
pa e bac de tri, vous lui donnez une seconde vie. Consigne
= ie! pa Varier localement www.consignedetrifr
ria cycteerbare pouch ""PE* Controleer de lokale voorschriften.

€cyclable pouch ""PE"" R
ST een ia ecycle with bags at Ue

: SOCEM one
a piel i POEM sn ae Mite Nola
Potala de collecte séparée de biodéchets de votre
E me See Caan ea
Sorel j ;
eo Cuero ccoMn tere eo esas

ee eee Basis, Industriell kompostierbar.
hac na place in food waste bin.

FR

Unilever Belaj
glum, PO Box I
nderlecht. Te. Ore5203, a
wwwlipton.com/be :

FR/BE: Ne contient pas de caféine : comme la plupart des infust

f fi roen
NL/BE: Cafeine-vri, zoals andere infusies, maar anders dan zwarte en g

DE: Koffeinfrei. Wie andere HeiSgetranke dieser

UK/IE: Caffeine-Free. Like the other infusions bu

Ingredients:

Cade
FR/BE : Préparation aromatisée pour infusion. é

Ingrédients: verveine citronnée (56%), feuille
doranger (15%), aréme naturel, tilleul (9%)
lavande (5%), camomile (4%).
CTE ear sige MNCS
Ingrediénten: citroenverbena (56%),
sinaasappelblad (15%), natuurlijk aroma, linde (9%),
lavendel (5%), kamille (4%).
PU aa ela R Ue Alec iCcu
Lindenbliiten, Orangenblattern und Kamille.
Zutaten: Zitronenverbene 56%, Orangenblatter 15%
natiirliches Aroma 10%, Lindenbliiten 9%, Lavendel,
Glan am
Flavoured infusion. Ingredients: Lemon verbena (56
orange leaves (15%), natural flavouring eyo)
linden (9%), lavender, chamomile (4%).

     

    

ions du marché, Conserve

sec et re amb 9% dinarédients dorigine naturelle

sec et a température ambiante. 100% ding i ""sel
n gaan me

product geen cafeine. Fris en droog bewaren. Maak je Klaar ber a :

een warm en gezellig moment met een kruidenthee van pe: te ‘

sinaasappelblaadjes en kamille, Maak deze kruidenthee onder

ontspannende avond routine. — scwarenl

d ind trocken lagem
und griinem Tee, enthalt dieses Produkt kein Koffein. Kuhl pe samen

Machen Sie sich bereit fur die Zeit zum Schlafengehen a vere,
gemitlichen Moment mit aromatisiertem Ka ra en arora rten
Lindenbliiten, Orangenblatter und Kamille a va

Krautertee zu einem Teil Ihrer entspannten Aben' serena th
t unlike black tea an end cas
product does not contain caffeine Store ina cool, ore dy fora mes A
verbena, traditionally known for its soothing propert! a, nde. orange eal
awarm and cosy moment of herbal tea with lemon oe be time routine.

and chamomile. Make this herbal tea part of your rela

 

 

NL UK , ADM39740.
e Retin Consommateurs, Unilever Nederland, Postbus 160, 3000 Unilever UK, Lipton, Freep gg 616039 i
Unive. a 70 (appel non surtaxé), AD Rotterdam. Tel. 0800-0231345 London SWIA IYR. Ca i
90847 Aaa 20 rue des Deux Gares, (gratis), www.lipton.nl IE 4,20 Riverwalk, i
BE almaison cedex. www lipton fr DE Unilever Ireland Lt Citywest

Unilever Deutschland, Postfach 570385, National Digital Par bin 2
22772 Hamburg, Konsumentenservice:
0800-1013 916 (gebiihrenfrei),
www.ipton.com/de,

Business Campus, Dubin ©
- 1850 345 545
Callsave: 3101821

    
",200.0 millilitre
600,https://m.media-amazon.com/images/I/61JjT2SkbcL.jpg,281678,item_weight,10 gram," 
",
209,https://m.media-amazon.com/images/I/81bWfMuySqL.jpg,281678,item_volume,100.0 millilitre,"FR/BE : Valeurs nutritionnelles
NA) a olf LaeCi
UK/IE: Nutrition Information

PT CTR lea eo ROO ee
100 ml of tea typically gives you*
Se Re WARP SUT Y <17kd
Matieres grasses / Vetten / Fett / Fat a Roe!

- dont acides gras satures / waarvan verzadigde vetzuren /| _ 01
davon gesattigte Fettsauren / of which saturates a
Glucides / Koolhydraten / Kohlenhydrate / Carbohydrate

- dont sucres / waarvan suikers / davon Zucker / <05
OAT RSE Les i

Proteines / Eiwitten / Eiweiss / Protein
sel / Zout / Salz / Salt <0,01g

 
","200.0 millilitre, 100.0 millilitre"
205,https://m.media-amazon.com/images/I/81+ZDpWM6aL.jpg,281678,item_volume,1977.0 decilitre,"COOPERATIVA 0 R G | N E
FAMIGLIARE GIAPPONE

Coltivatoni dal 1977

 

WN
","200.0 millilitre, 100.0 millilitre"
607,https://m.media-amazon.com/images/I/61UzwBMYl9L.jpg,281678,item_weight,250 gram,"SINCE 1837

Tetley,

long, leaf

ORIGINAL

 

 
",1.0 gram
182,https://m.media-amazon.com/images/I/71mi7h+tZmL.jpg,281678,item_weight,1.0 gram,"   

ter = 100 ml NC
Medio cucharilla de matcha SQ
Half a teaspoon of matcha
How to make
BONSAI MATCHA ©
at home?

Afiade la leche caliente Afiade un poco
de tu ellecci6n de agua caliente
Add your choice of hot milk Add a bit of hot water

Mezcla para disolver
Mix to disolve

        
  
 

  

BONSAI
MATCHA

 

 

 
",1.0 gram
606,https://m.media-amazon.com/images/I/61UyjmaQqOL.jpg,281678,item_weight,250 gram,"stag

SINCE 1837

 

 
",1.0 gram
608,https://m.media-amazon.com/images/I/61Z5XF4-aIL.jpg,281678,item_weight,250 gram,"aro

SINCE 1837

 

 

 
",1.0 gram
222,https://m.media-amazon.com/images/I/71wManz+q7L.jpg,281678,item_weight,100.0 gram,"TE NEGRO
CON NARANJA

BS lee 01 ee One

PESO NETO:

LU

 
",1.0 gram
448,https://m.media-amazon.com/images/I/91rFLNmJC4L.jpg,281678,item_weight,100 gram,"NET WT: 100g © (3.502)

a

peukss

—— www.nimh.org.uk

a)

yey

 
","1.0 gram, 100.0 gram"
233,https://m.media-amazon.com/images/I/817S4LJR21L.jpg,281678,item_weight,77.0 gram," 

ye

—

 
 

ec

a
= = SS

a

un

eT

    
 

cs
= = —
—w at

 
","1.0 gram, 100.0 gram"
440,https://m.media-amazon.com/images/I/719tUNMxONL.jpg,281678,item_weight,250 gram," 
","1.0 gram, 100.0 gram"
424,https://m.media-amazon.com/images/I/61sYpkCc8gL.jpg,281678,item_volume,1.0 litre,"—=_ eerie 7

LAV,
y
a ra) 4

GLUHAx

Cewirzmischung
fur Glihwein

a

    

TO AUFGUSSBEuTE,
","200.0 millilitre, 100.0 millilitre"
469,https://m.media-amazon.com/images/I/71-q0hAgSSL.jpg,281678,item_volume,200.0 millilitre,"1-GIEBEN SIE 2-LASSEN SIE IHN

  

200 ml KOCHENDES | FUR 4-5
WASSER UBER EINEN TEEBEUTEL MINUTEN ZIEHEN

 

4-GENIEBEN SIE

  

DEN TEEBEUTEL SANFT AUS 2-3 TASSEN
FUR MAXIMALE HALTBARKEIT PRO TAG
","200.0 millilitre, 100.0 millilitre"
734,https://m.media-amazon.com/images/I/61XhSckZ44L.jpg,281678,item_weight,750.0 gram,"PARA ROPA BLANCA Y DE COLOR

| fFanqueadert
| PERCARBONATO'S

| POTENCIADOR pe Bere
| Watitierza¥cle

 

 

 

 

 
","1.0 gram, 100.0 gram"
508,https://m.media-amazon.com/images/I/91+No1yJ4tL.jpg,281678,item_volume,"[70.0, 100.0] millilitre","—.
——
——

\y
See ~
DFID ATO AAD AD ADAG AIS SIS SIPS Se

\

—=__ ~
= =
“=

—=—>-

ww,

<

Ay BS Ef 3 100% Na*i-2)
Es% 20 Bags Caffeine “vs =

     
 

e080

2 jim. | 1c,

EP
","200.0 millilitre, 100.0 millilitre"
657,https://m.media-amazon.com/images/I/91OyqfSMgrL.jpg,281678,item_weight,100 gram,"HOW TO USE

 

@'

Take 1 spoon of
arjun chhal powder along with
yD warm milk or water.

3

Take twice a day,
morning & evening

 

   
 
  
  
 
     

Do not add powder to
milk or water,
instead swallow powder
iueMm Clos mAC Lig

apt he

  

aa

n Chha

‘ \ ' U Powder

Natural
","1.0 gram, 100.0 gram"
740,https://m.media-amazon.com/images/I/713ItVv9dBL.jpg,281678,item_weight,2.82 ounce,"3e

4 4 Z ®
Taimei Teatime
RE A

— Oolong Tea —

   
    

Freshness--No Light No Air

CLs

   

 
   
    

3 bid Wire Pencl

 
   

A We
SI é
CG smins es Re Be ’ é) A
PY : Ww} g

Eee eee LT) Pe Ms era
YW eee ee Renal mtr rl:

   

No Plastic Residue
Biodegradable Corn Fiber
","1.0 gram, 100.0 gram"
741,https://m.media-amazon.com/images/I/81msQqEHvkL.jpg,281678,item_weight,2.82 ounce," 
","1.0 gram, 100.0 gram"
656,https://m.media-amazon.com/images/I/81Sp23t4mhL.jpg,281678,item_weight,100 gram," 
","1.0 gram, 100.0 gram"
355,https://m.media-amazon.com/images/I/811QUiTwekL.jpg,281678,item_volume,8.0 fluid ounce,"Supplement Facts
serving Size 1 tea bag (makes 8 fl.0z.) Servings Per Container 16
Amount Per Serving %DV

Calories 0
All Herbal Ingredients:

Organic chamomile flower 1300 mg
T Daily Value (DV) not established.

Made by TRADITIONAL MEDICINALS
4515 Ross Road, Sebastopol, CA 95472 USA
Certified organic by CCOF. All Ingredients Certified Organic.

Certified

NON
=) Wil ©
roject
oy VERIFIED ——:
nongmoproject.org Corporation

Do not use this product if you are allergic to plants in the daisy (Asteraceae)
family. Consult your healthcare practitioner prior to use if you are pregnant
or breastfeeding.

“These statements have not been evaluated by the Food and Drug Administration.
This product is not intended to diagnose, treat, cure or prevent any disease.

 
","200.0 millilitre, 100.0 millilitre"
655,https://m.media-amazon.com/images/I/81qwXzAaxPL.jpg,281678,item_weight,100 gram,"Strengthens heart muscles

   
 

100 % Chemical Free

Y)

E Maintains healthy heart

Fy BB ittiteetoye

fx) » =.
ya Regulates cholesterol levels _

= '

pO

Powder

Supports Heart Health

Arjun Chhal =F

 
 
","1.0 gram, 100.0 gram, 1300.0 milligram"
346,https://m.media-amazon.com/images/I/8190fwx-OdL.jpg,281678,item_weight,1.2 gram,"es
2
a
2
5S

eo

2

2
4
Da
3
3.
8

 
","1.0 gram, 100.0 gram, 1300.0 milligram"
609,https://m.media-amazon.com/images/I/61pIrILVODL.jpg,281678,item_weight,250 gram,"ey

GREEN TEA

GOODNESS OF
GREEN TEA

 

 

 

 

 

 

Images are for illustration purpose only.

 

 

 

 
","1.0 gram, 100.0 gram, 1300.0 milligram"
654,https://m.media-amazon.com/images/I/71lU5AOwVgL.jpg,281678,item_weight,100 gram,"Net.Wt- 100gm

Arjun Chhal

Powder

Supports Heart Health

 
","1.0 gram, 100.0 gram, 1300.0 milligram"
581,https://m.media-amazon.com/images/I/51DBKW1-ZfL.jpg,281678,item_weight,1.0 kilogram,"      
  

‘Da consumarsi prefenbimente entro fine

ERBOLOGICA®

Amazonas Andes

 

2
Ikg S

 

 

,Carvi semi, Menta foglic,
radice, Malva Tiori ¢ foglie

Consigli d’uso: Origine:
Per uso alimentare

 

 

CONFORME ALUORD. MIN. DEL 22/01/98
RELATIVAMENTE Al RESIDUI RICERCATI

‘Tenere in luogo asciutto al riparo dalla luce
","1.0 gram, 100.0 gram, 1300.0 milligram"
803,https://m.media-amazon.com/images/I/31IzA4qnQML.jpg,281678,item_volume,100.0 millilitre,"Portionsgrie

Fett

davon:

 Gesattigte Fettsduren
Kohlenhydrate

davon:

~ Lucker

Eiwei8

Salz

100 ml, 100 ml

0 Gramm

0 Gramm

0.2 Gramm

0.41 Gramm
OGramm

OGramm
","200.0 millilitre, 100.0 millilitre"
234,https://m.media-amazon.com/images/I/81V9hFKQT4L.jpg,281678,item_weight,77.0 gram,"WINING)

Lui

 
","1.0 gram, 100.0 gram, 1300.0 milligram"
223,https://m.media-amazon.com/images/I/71rBE9Nt9sL.jpg,281678,item_weight,100.0 gram,"ent
van

 
","1.0 gram, 100.0 gram, 1300.0 milligram"
733,https://m.media-amazon.com/images/I/71VMb+D0c-L.jpg,281678,item_weight,3.17 ounce,"Of
EW,

 
","1.0 gram, 100.0 gram, 1300.0 milligram"
610,https://m.media-amazon.com/images/I/613nE3FmFsL.jpg,281678,item_weight,250 gram,"Tetley

ecates

NETWEIGHT: 250g
DE me Ler uss) a 3

MRP
Incl. of all taxes

ine alee Roemer ace eine y
1, Bishop Lefroy Road, Kolkata,
Meedseurr ee) Lic. No. 1001403101025
Mfg by: For mfg. unit details, read the letter at third place in batch
Coreen eec crn

PCr eee Marae melee
PCLTC pe UTM Area CMe UPL.

peekecetimacr acres mon eigen ec
Munnar P. 0., Kerala - 685 612. Lic. No. 1012041000047
For method of preparation, please refer to side panel.
OU a eta oN RSCeL sy (0) ce SUN
CONSUMER PRODUCTS LTD., KIRLOSKAR BUSINESS PARK,
HEBBAL, BENGALURU - 560 a KARNATAKA. TOLL FREE
NUMBER: 1800 345 1720 EMAIL: care @tataconsumer.com
Ses use ue Rom een
Pare Caeur Co uct In nse Cac ete

BO Sen tr
Tata Sons Pvt. Ltd
~

052""087440'

 
","1.0 gram, 100.0 gram, 1300.0 milligram, 250.0 gram"
15,https://m.media-amazon.com/images/I/81dzao1Ob4L.jpg,281678,item_weight,53 ounce,"  

==

   
 
 

“Sorich Organ bee hath at ep 0
Tie srt wih he fod yo eh,

ue bodys one ond puting in zw ond nol
Teo th ky tole on eficely. W ot

PACKAGING CHANGED

 

 

 

 

eter

Wie work wih 9 woble aework of rms nd 00d Pe in coo oto eps homonel Boles,

Former groups oll of whom proc genic HOW TO USE

Seni medic) hab, speomit con be mado ino hbo
i bring you he bo ssh Fon Mar :
Teoh, ging yo fod oy ies mao to bw 2.11608 do be gourd fed os «sco in vege

sioyed- comple sata.
WWW-SORICHORGANICS.COM

‘tes of king poses
Ingredients : Spearmint Heal To,

   

 

 

 

 

 

 

 

Nutritional Facts
ie SS
Ti reno —z Calories 80kcal
wee. | (Se SPEARMINT
re emrie oo a (eft a\ aN
Se ee a
ee | a
‘ts ond seeds. Do not buy the produc itis ‘Sodium Omg
tompered or oF Protein oo
egy: Sense
ie oop he rods sel peer esr ero 12 MONTHS FROM THE DAE OF PACKAGE =
eae
nace
Shoemart Nt: 00 5
eS jini Noid Park, Shastri Nogor. MRP Rs. : £300/- ;
Origin : Indio. ‘eShasanla bora =
teers, ONION
‘nlog on 019 5 NO: Ji
escent en ae 3
Riniogan on/p leat dad teeta dem ee
domialae irc dntrnepeitecnn nw gnacricatureetsbe marae

 

Our body is 0 temple ond puting in raw ond
natural foods is the key to make it run efficient
We ot Sorich Organics believe that the first step to
«beter life starts with the food you ea.
We werk with @ stable network of formers ond
former groups, ll of whom practice organic
ing ond grow natural, pesicide-free produce.
Yo you the bounty straight from Mother
Eorth, giving you food os it wos meont to be

  

enjoyed-completely natural.
WWW.SORICHORGANICS.COM
S22 SB

FORFRESHNESS FARMERS QUALITY.

Newer Al Wewerkdeesy —_Alproduct ore
ome, wihetomany aol a Sch
os. a Seotens

Couton : Packed in o focliy thot hondes cher nus ond
Seeds, Do not buy the produc fs ompered or domoged.
‘Storage Instructions: Stoce ino coal |
tepoictilelupeaetoies no”
MANUFACTURED AND MARKETED BY:
Sorich Organics Pvt. Lid,
Plot No-63, Block-B, Sector-63, Noide, Goutom.
Buddha Nogar, Utor Pradesh - 201301
For customer feedback :
contact us: +91-7303330675
os ‘are@sorichorganics.com

s ‘sorichorganics/
‘Ginstogram,com/sorich. ecina|

 

   
    

ORGANIC SPEARMINT HERBAL TEA
‘Spearmint is that miraculous herb which take

‘care of you inside and out. High potassium level

ofthe herb keeps blood pressure in conta. I oso keeps
hormonal balance.

DIRECTION OF USE

‘Semi medicinal herb, spearmint can be made inlo herbal
fea, It can also be ground, if used as a spice in vegetable
curties or for sprinkling purposes

Ingredients : Organic Spearmint Pure Herb,
Country of Origin : Indio

Reece & a
Calories 80kcal Tope SS
Total Carbohydrate mn
Total Sugar
Dietry Fibre A
ligresteees cl ION
5

Sodium
Protein ———

Consume within 2 months after opening he pocket.
NET WEIGHT : 100 g (3.53 0z)
MBP Rs: <

BATCH NO. :

PKD. :

USE BY :

 

SPEARMINT
GREEN TEA

NET WEIGHT : 100 g (3.53 07)

   
  
    

Note: Packaging may vary for a brief period of time.
","1.0 gram, 100.0 gram, 1300.0 milligram, 250.0 gram"
